Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
240810205090138,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,269,940,349,"2,9",79171,80156463,89483,81374539,48902,49153104,76928,55776658
240810205090139,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,272,879,323,"1,94",114083,237484263,128758,249185927,6608,12172545,101918,151276001
240810205090140,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,305,985,323,"2,42",80364,12805099,96121,138051884,55844,72901382,86689,86453545
240810205090141,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,170,593,349,"3,2",87788,100633604,94455,101987519,57672,60708539,825,66376378
240810205090142,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,309,992,321,"2,43",220871,581048877,244621,585446576,135337,392328522,199935,450535531
240810205090143,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,267,889,333,"2,3",293008,1266830602,323278,1299984165,17311,797003494,248349,956831597
240810205090144,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,309,1104,357,"3,04",142273,4394514,157571,462681946,79301,195843395,115009,243031001
240810205090145,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,233,802,344,"2,95",116191,265590093,127101,2767136,63879,12123878,99871,153674154
240810205090146,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,211,713,338,"2,39",92813,83247799,96949,82946309,55242,53964704,83459,57989499
240810205090147,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,404,1329,329,"2,99",8943,64655076,95582,63218931,52614,45491013,83703,46349974
240810205090148,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,300,1033,344,"2,35",78184,75247852,84675,76001642,47482,54067903,74138,64677805
240810205090149,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,258,915,355,"2,91",64478,27806087,69314,265343,3999,28470973,65624,29902279
240810205090150,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,232,818,353,"3,12",9189,134395724,97345,137075963,529,68298715,76815,80830917
240810205090151,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,196,650,332,"2,41",95351,147906428,98883,149902952,55396,74397687,84279,8888446
240810205090152,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,2,286,861,301,"2,61",101281,121260551,109307,122099996,63261,76528799,89324,84792757
240810205090153,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,199,694,349,"2,44",65682,84095021,797,90911676,42618,44102672,68631,53193215
240810205090154,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,273,868,318,"2,15",112157,109893463,116866,109000849,62061,78109744,95913,88268333
240810205090155,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,492,1468,298,"2,37",74384,4029723,85707,36718516,43678,31304776,75843,29961294
240810205090156,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,224,779,348,"2,09",83254,74209487,88805,74227945,45871,46751059,70623,54516521
240810205090157,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,262,891,34,"2,37",54286,29596605,67728,27812636,39012,182882,61398,15031048
240810205090158,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,282,976,346,"2,56",80035,45613629,86808,4358663,4543,31412076,71281,30858507
240810205090159,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,476,1585,333,"2,54",78776,90885958,84454,9264531,47084,52515285,73409,62563943
240810205090160,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,306,1033,338,"1,77",84879,79013757,116995,7130136,76232,84000328,115429,8194348
240810205090161,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,166,580,349,"2,4",105807,157594307,113316,160286997,58882,85784211,89248,102977595
240810205090162,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,421,1414,336,"2,34",74419,51350928,80748,50605582,42095,32431797,65974,35078729
240810205090163,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,614,2187,356,"3,12",55242,42920051,63757,44108991,33434,24545817,57707,28362513
240810205090164,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,208,809,389,"5,13",5498,9148534,57179,8252519,30115,10218424,49193,7299817
240810205090165,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,238,850,357,"3,66",62989,2488518,69085,23073806,36781,19688029,60234,18111599
240810205090166,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,325,1189,366,"2,83",52844,22345815,61557,2066083,33099,15956794,55509,14318191
240810205090167,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,394,1468,373,"3,31",47658,13019828,54745,11070709,29371,11408121,50579,8915066
240810205090168,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,315,1116,354,"3,03",65081,47423979,74009,47321847,37797,29288328,6526,32652773
240810205090169,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,371,1219,329,"2,24",65049,20294158,70772,18022748,39422,18985016,61949,15873496
240810205090170,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,225,771,343,"2,98",84011,76982054,93576,76795312,44775,44378312,81485,50867791
240810205090171,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,131,469,358,"3,05",74612,37172051,81452,3499046,42425,27244782,69175,25913764
240810205090172,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102022,Guarapés,1,0,688,2483,361,"3,66",46326,20569949,5191,20150091,26619,17433399,44875,21200305
240810205090173,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,161,583,362,"2,9",47534,29309879,7653,24954839,27477,21919473,69206,26353566
240810205090174,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102015,Cidade da Esperança,1,0,107,399,373,"2,6",1013,76709551,105234,75537297,59146,53443662,88469,54000205
240810205090175,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102015,Cidade da Esperança,1,0,363,1333,367,"2,81",655373,10249914834,683622,10499323147,309241,4701662276,472385,6413650721
240810205090176,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102015,Cidade da Esperança,1,0,254,751,296,"2,44",156509,205842617,161598,204305544,91685,145887858,12779,157224467
240810205090177,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,177,555,314,"1,73",70777,29931246,78298,27206361,43495,24632674,68632,21606639
240810205090178,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,130,431,332,"2,05",50697,9005826,5731,6367884,32668,9855085,52608,5360879
240810205090179,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,115,370,322,"2,73",5675,19962064,65262,17375119,33912,1706849,6144,139926
240810205090180,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,275,939,341,"2,89",57053,19744221,65922,16954978,32175,16248234,61577,12983164
240810205090181,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,120,428,357,"3,09",66649,27219308,72053,25517201,38175,22298389,65494,20354362
240810205090182,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102020,Cidade Nova,1,0,267,990,371,"4,19",49826,18843564,58606,17010426,27899,1350626,4887,13409839
240810205090183,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,388,1367,352,"2,8",67376,46651539,78269,45665153,36579,27658838,66689,30350746
240810205090184,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,285,1015,356,"3,05",6005,99855303,76745,114872119,35728,48302525,68722,7028627
240810205090185,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,100,334,334,"2,49",87159,71217944,93719,70421548,5037,42141199,77364,43850984
240810205090186,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102038,Planalto,1,0,189,665,352,"2,38",4892,221626,61639,20070884,28053,17046228,56645,18228523
240810205090187,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102022,Guarapés,1,0,241,779,323,"4,09",32845,8119046,41443,6673479,24727,7460597,40419,5848122
240810205090188,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,219,758,346,"2,69",79976,209034408,84206,216563817,43742,87768018,68032,120058944
240810205090189,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,202,711,352,"2,51",55456,967558,60552,7466999,31735,11482124,55726,6779306
240810205090190,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,411,1263,307,"1,75",94932,62216005,98033,6120583,5778,46239829,84253,45119584
240810205090191,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,110,377,343,"2,39",64184,18448984,69218,16391367,34479,16394561,59712,13308216
240810205090192,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,158,577,365,"4,41",37303,7342187,52158,2474733,26784,7110973,50193,1554205
240810205090193,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,342,1135,332,"2,35",46289,11281021,57566,7523749,30378,11743456,55476,7514318
240810205090194,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,125,450,36,"2,98",5767,2622716,61091,25688484,3298,17962564,52563,18336661
240810205090195,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,157,532,339,"2,37",45443,17620825,57077,15474563,39979,25197042,61412,25544012
240810205090196,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,160,543,339,"2,52",72184,59570723,79651,59786933,39979,39003355,68172,47321538
240810205090197,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,61,209,343,"2,12",62689,25740527,73538,22147648,35045,1800665,59438,16022034
240810205090198,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,175,644,368,"3,45",67594,27680313,71691,26413323,40951,23872626,64368,22446704
240810205090199,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,94,337,359,"3,08",44628,10200788,54481,7044024,30108,11315372,52838,7824861
240810205090200,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,187,666,356,"2,59",65999,3050268,69728,29621041,34407,20036933,56182,2048517
240810205090201,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,167,587,351,"2,84",66126,10148525,73133,107151916,37003,48636086,63092,66530922
240810205090202,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,93,330,355,"2,32",58408,16168142,65445,13478335,34799,15172546,57449,12017164
240810205090203,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,162,564,348,"2,47",56822,17941656,63049,15968209,31536,14628537,56263,12177233
240810205090204,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,265,1008,38,"3,71",56633,51956379,61256,53371577,31087,25278548,51641,31390758
240810205090205,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,154,544,353,"2,89",45095,11828894,62564,542416,32594,13696239,62188,7702915
240810205090206,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,172,658,383,"2,89",51504,21923831,60676,2025144,2796,14390849,52259,14198339
240810205090207,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,212,817,385,"4,34",40433,19701194,4684,19822712,20925,12966037,44586,17091141
240810205090208,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,91,307,337,"2,64",93967,83682171,10428,82092492,50479,47083925,83017,50441612
240810205090209,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,218,731,335,"2,59",72891,41331972,80661,39460997,43481,26945729,67891,25497297
240810205090210,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,156,490,314,"2,56",70476,56466995,77973,56629316,43531,3807832,7192,42511731
240810205090211,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,118,368,312,"2,17",63161,27818786,7453,24317856,4183,2708672,71581,25044879
240810205090212,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,68,204,3,"1,52",89399,56985998,92108,56205789,53801,42263625,80702,41681388
240810205090213,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,1,159,551,347,"3,25",59243,31637465,68258,30288492,38252,23990664,60939,24395483
240810205090214,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,84,302,36,"3,09",55299,23353775,64515,21271115,34539,1917542,57639,18682294
